doc_id,class,sentiment,year_published,bias,cluster_label,sentence,lemmatized_sent
717560169,Nova24TV,neutral,2017,right,1,"Članki , intervjuji , okrogle mize , poletni kampi na Korčuli in podobno so sestavni del taktike , kako homoseksualne in lezbične prakse prikazati kot nekaj normalnega , družbeno sprejemljivega in modernega .","clanki , intervjuj , okrogle miza , poleten kampi na korculi in podobno biti sestaven del taktika , kako homoseksualna in lezbicen praksa prikazat kot nekaj normalen , druzbeno sprejemljivo in moderen ."
757082478,Nova24TV,neutral,2017,right,1,"Oktobra 2017 je ob 100. obletnici oktobrske revolucije v Ljubljani potekal festival homoseksualnega in lezbičnega aktivizma , ki je v izjavi za medije priznal , da se napaja iz revolucionarnega sovraštva oktobrske revolucije do evropske tradicije in katoliške normalnosti .","oktobro 2017 biti ob 100 . obletnica oktobrska revolucija v ljubljana potekati festival homoseksualneg in lezbicen aktivizem , ki biti v izjava za medij priznati , da se napaj iz revolucionarneg sovrastvo oktobrska revolucija do evropski tradicija in katoliska normalnost ."
781586995,Nova24TV,negative,2017,right,1,"V posmeh bližnjim božičnim praznikom , ki pričajo o edinstveni vrednosti družine mame , očeta in otrok , Anja Kopač Mrak in razni nevladniški aktivisti te dni ponovno izvajajo propagando za normalizacijo homoseksualnega in lezbičnega načina življenja in želje homoseksualcev po posvojitvah in kupovanju tujih otrok .","v posma bliznja bozicen praznik , ki pricati o edinstven vrednost druzina mama , oce in otrok , anja kopac mrak in razen nevladniska aktivisti ta dan ponovno izvajati propaganda za normalizacija homoseksualneg in lezbicen nacin zivljenje in zelja homoseksualec po posvojitev in kupovanje tuj otrok ."
755549240,Nova24TV,neutral,2017,right,1,"Pri tem je tako uspešen , da se je usidral v zakone , ki jih najbolj boleče izkušajo samske ženske ter lezbični in gejevski pari , ki si želijo otrok .","pri ta biti tako uspesen , da se biti usidral v zakon , ki on najbolj bolec izkusaja samska zenska ter lezbicen in gejevski par , ki se zeleti otrok ."
755549240,Nova24TV,neutral,2017,right,1,"Na javnem pogovoru bomo izhajali iz pravne definicije družine in se vprašali , ali Ustava RS v 53. členu res varuje tudi lezbične in gejevske družine ter ustvarja za to varstvo potrebne razmere .","na javen pogovor biti izhajalo iz praven definicija druzina in se vprasati , ali ustava rs v 53 . clen res varovati tudi lezbicen in gejevski druzina ter ustvarjati za ta varstvo potrebna razmera ."
752013297,Nova24TV,negative,2017,right,1,"Da jim z diplomo iz lezbičnih plesnih študij pripada nekaj več kot ostalim , ki nimajo tovrstne izobrazbe .","da on z diploma iz lezbicen plesen studij pripadati nekaj vec kot ostal , ki imeti tovrsten izobrazba ."
784728344,Nova24TV,neutral,2017,right,1,"Skrajni levičarski , homoseksualni in lezbični aktivisti danes po klinikah Planned Parenthooda po Ameriki in Evropi zagovarjajo podobne nazore o pravici do življenja , kot je to zagovarjal in celo prakticiral nacistični režim .","skrajen levicarski , homoseksualna in lezbicen aktivisti danes po klinika planned parenthooda po amerika in evropa zagovarjaj podoben nazor o pravica do zivljenje , kot biti ta zagovarjal in celo prakticiral nacisticna rezim ."
650748758,Nova24TV,negative,2017,right,1,"V Ameriki , je spletna stran Insider Higher Ed 10. marca poročala o pismu , ki ga je na National Collegiate Athletic Association NCAA ( Nacionalno atletsko zvezo ) naslovilo več kot 80 lezbičnih , gayevskih in transspolnih organizacij in jo pozvalo , naj se distancira od vseh verskih institucij , ki so diskriminatorne do transspolnih študentov .","v amerika , biti spleten stran insider higher ed 10 . marec porocati o pismo , ki on biti na national collegiate athletic association ncaa ( nacionalno atletska zveza ) nasloviti vec kot 80 lezbicen , gayevski in transspoln organizacija in on pozvati , naj se distancira od ves verski institucija , ki biti diskriminatorna do transspoln student ."
1211238199,Nova24TV,neutral,2019,right,1,"Kar 63,51 odstotka glasujočih je zavrnilo spremembo zakona o zakonski zvezi in družinskih razmerjih , ki bi gejevske in lezbične pare izenačila z drugimi .","kar 63 , 51 odstotek glasujoc biti zavrniti sprememba zakon o zakonska zveza in druzinski razmerje , ki biti gejevski in lezbicen pare izenacilo z drug ."
783131673,Nova24TV,negative,2017,right,1,"Z izvirno stripovsko propagando homoseksualnega in lezbičnega načina življenja so posiljevali tudi tistih 400.000 mam , očetov in starih staršev , ki smo bili na družinskem referendumu decembra 2015 proti posvojitvam in izrojeni teoriji spola , s katero bi aktivisti poneumljali naše otroke v vrtcih in šolah .","z izviren stripovski propaganda homoseksualneg in lezbicen nacin zivljenje biti posiljevalo tudi tisti 400 . 000 meti , oce in star stars , ki biti biti na druzinsko referendum december 2015 proti posvojitev in izrojen teorija spol , z kateri biti aktivisti poneumljalo nas otrok v vrtec in sola ."
704968898,Nova24TV,negative,2017,right,1,"V okviru delavnice so aktivisti osnovnošolskim učencem prikazovali neprimerne pornografske fotografije spolnih dejanj , predstavili t. i. lezbični poljub in zgodbo o lezbijki Ani .","v okvir delavnica biti aktivisti osnovnosolski ucenec prikazovalo neprimerna pornografska fotografija spolen dejanje , predstaviti t . i . lezbicen poljub in zgodba o lezbijka ani ."
651003352,Nova24TV,negative,2017,right,1,Mit idealne pederske lezbične družine :,mit idealna pederska lezbicen druzina :
651003352,Nova24TV,negative,2017,right,1,"Svet je pretresla šokantna zloraba lezbičnega para in sostorilcev , ki so dober mesec mučili , posiljevali in izstradali 20 - letno Cassandro z motnjo v duševnem razvoju .","svet biti pretresel sokantna zloraba lezbicen para in sostorilec , ki biti dober mesec mucilo , posiljevalo in izstradal 20 - letno cassandro z motnja v duseven razvoj ."
651003352,Nova24TV,negative,2017,right,1,"Izživljanje nad mladim dekletom sta lezbijki celo posneli Mlad lezbični par , Caroline in Laëtitia , katerih poroka je bila prva legalizirana homoseksualna skupnosti v Verdunu , kakor tudi njun prijatelj , znan po imenu Le Manu , ki je z dekletom živel v istem bloku še z dvema drugima moškima , starima 19 in 27 let , so med drugim prisilili Cassandro , da je morala popolnoma oblečena v ledeno reko Meuse nedaleč od bloka in se potem gola vrniti v stanovanje lezbičnega para .","izzivljanje nad mlad dekle biti lezbijka celo posneti mlad lezbicen par , caroline in laetitia , kateri poroka biti biti prvi legaliziran homoseksualna skupnost v verdun , kakor tudi njun prijatelj , znan po ime le mano , ki biti z dekle ziveti v isti blok se z dva drugima moski , starima 19 in 27 leto , biti med drug prisiliti cassandro , da biti morati popolnoma oblecen v ledeno reka meuse nedalec od blok in se potem gol vrniti v stanovanje lezbicen para ."
651003352,Nova24TV,negative,2017,right,1,"Tožilka Camille Mianson je potrdila , da je lezbični par priznal storjena kazniva dejanja , prav tako tudi ostali storilci .","tozilka camilla mianson biti potrditi , da biti lezbicen par priznati storjen kazniva dejanje , prav tako tudi ostati storilec ."
902723873,Tednik Demokracija,neutral,2018,right,1,"Scena je bila resnično bizarna , ko je skupina lezbičnih aktivistk skočila na cesto in zahtevala , da jih postavijo na čelo kolone .","scena biti biti resnicno bizarna , ko biti skupina lezbicen aktivistka skociti na cesta in zahtevati , da on postavija na celo kolona ."
861128879,Nova24TV,neutral,2018,right,1,"V svojih vrstah pa Levici ne manjka tudi podpornikov gejev in lezbijk , saj imajo kandidatko Natašo Sukič , ki se je aktivno ukvarjala v feminističnem in lezbičnem gibanju , in se zavzemala za pravice marginalizirane LGBT - skupnosti .","v svoj vrsta pa levica ne manjkati tudi podpornik gej in lezbijka , saj imeti kandidatka natasa sukic , ki se biti aktivno ukvarjati v feministicne in lezbicen gibanje , in se zavzemal za pravica marginaliziran lgbt - skupnost ."
1001200580,Nova24TV,positive,2018,right,1,"Pravno gledano , če ne izenačimo statusa otrok rojenih v lezbičnih in gejevskih skupnostih s tistimi , ki so rojeni v heteroseksualnih skupnostih , potem lahko prihaja do številnih problemov pri otrocih , ki živijo v lezbičnih in gejevskih skupnostih .","pravno gledano , ce ne izenacima status otrok rojen v lezbicen in gejevski skupnost z tisti , ki biti rojen v heteroseksualni skupnost , potem lahko prihajati do stevilen problem pri otrok , ki ziveti v lezbicen in gejevski skupnost ."
1001200580,Nova24TV,positive,2018,right,1,"Otroci , ki že živijo ali bodo živeli v gejevskih in lezbičnih skupnostih , določenih pravic od teh nimajo , je v videoposnetku izpostavila Stubbsova .","otrok , ki ze ziveti ali biti ziveti v gejevski in lezbicen skupnost , dolocen pravica od ta imeti , biti v videoposnetek izpostavilo stubbsova ."
1005886159,Nova24TV,neutral,2018,right,1,"Otroci , ki že živijo ali bodo živeli v gejevskih in lezbičnih skupnostih , določenih pravic od teh nimajo , je v videoposnetku med drugim izpostavila Stubbsova .","otrok , ki ze ziveti ali biti ziveti v gejevski in lezbicen skupnost , dolocen pravica od ta imeti , biti v videoposnetek med drug izpostavilo stubbsova ."
810306774,Nova24TV,negative,2018,right,1,"Za vsem skupaj očitno stoji športno društvo Out in Slovenija , ki se oznanja kot ponosen član Evropske gejevske in lezbične športne zveze ter ga posredno financira tudi Mestna občina Ljubljana ( MOM ) .","za ves skupaj ocitno stati sporten drustvo out in slovenija , ki se oznanje kot ponosen clan evropski gejevski in lezbicen sporten zveza ter on posredno financirati tudi mestna obcina ljubljana ( mom ) ."
813800790,Nova24TV,negative,2018,right,1,"V preteklosti je Breitbart London že poročal o predlogu lezbične škofinje iz Stockholma Eve Brunne , da cerkve umaknejo križe in namestijo molitveni prostor za muslimane .","v preteklost biti breitbart london ze porocati o predlog lezbicen skofinja iz stockholma eve brunne , da cerkev umakniti krize in namestija molitven prostor za musliman ."
952533026,Tednik Demokracija,neutral,2018,right,1,Razburjeni Veselinović lezbični srbski premierki :,razburjen veselinovic lezbicen srbski premierka :
952533026,Tednik Demokracija,neutral,2018,right,1,"Veselinovića je lezbična premierka Srbije razburila , ker se je postavila na stran lastnika Pink televizije in napadla ministra za kulturo Vladana Vukosavljevića , ki je kritiziral resničnostne šove in zahteval , da s s televizij , ki imajo nacionalne frekvence , umaknejo .","veselinovica biti lezbicen premierka srbija razburiti , ker se biti postaviti na stran lastnik pink televizija in napadel minister za kultura vladana vukosavljevic , ki biti kritiziral resnicnosten sova in zahtevati , da z z televizija , ki imeti nacionalen frekvenca , umakniti ."
1021709983,Nova24TV,positive,2018,right,1,"Največji preboji v svetovni znanosti se te dni ne dogajajo v kvantni fiziki in razvoju pametnih strojev , ampak v sociologiji , politologiji , ekonomiji , pravu in lezbični poeziji .","velik preboj v svetoven znanost se ta dan ne dogajaj v kvantan fizika in razvoj pameten stroj , ampak v sociologija , politologija , ekonomija , pravo in lezbicen poezija ."
930094296,Nova24TV,negative,2018,right,1,"A ni mi dalo miru , predlagal sem eksperiment , ki bi odpravil vse dvome : za 100 let bi na tri različne , povsem izolirane otoke pod enakimi pogoji naselili po 100 gejevskih , lezbičnih in heteroseksualnih parov .","a biti jaz dati mir , predlagati biti eksperiment , ki biti odpraviti ves dvom : za 100 leto biti na trije razlicen , povsem izoliran otok pod enak pogoj naseliti po 100 gejevski , lezbicen in heteroseksualni par ."
946789888,Tednik Demokracija,positive,2018,right,1,"Primeri , kot so igranje vlog znotraj zdravstvene vzgoje , kjer strokovni delavec sili učence , naj se nekdo vživi v vlogo očeta , drugi pa v sina geja ; obvezen ogled prikritega lezbičnega filma iz leta 1991 Ocvrti zeleni paradižniki v okviru kulturnega dneva , je navedla Mojca Magdič Belcl za 24 k u l.si in opozorila , da po šolah hodijo aktivisti Amnesty International , feministične organizacije ( Ženska svetovalnica ) , organizacije LGBT in različna nevladna društva , ki propagirajo nebinarne spolne identitete .","primer , kot biti igranje vloga znotraj zdravstven vzgoja , kjer strokoven delavec siliti ucenec , naj se nekdo vziv v vloga oce , drug pa v sin geja ; obvezen ogled prikriteg lezbicen film iz leto 1991 ocvrt zelen paradiznik v okvir kulturen dan , biti navedla mojca magdic belcl za 24 k u l . si in opozorilo , da po sola hodija aktivisti amnesty international , feministicna organizacija ( zenska svetovalnica ) , organizacija lgbt in razlicen nevladna drustvo , ki propagiraja nebinarna spolen identiteta ."
787488400,Nova24TV,neutral,2018,right,1,"Po poročanju LifeSiteNewsa je neka lezbična osnovnošolska učiteljica iz Kanade na konferenci homoseksualnih aktivistov na delavnici za učitelje kolegice in kolege učila , kako uporablja svojo učilnico za homoseksualno vzgojo otrok .","po porocanje lifesitenewsa biti nek lezbicen osnovnosolska uciteljica iz kanada na konferenca homoseksualni aktivist na delavnica za ucitelj kolegica in kolega uciti , kako uporabljati svoj ucilnica za homoseksualno vzgoja otrok ."
787488400,Nova24TV,neutral,2018,right,1,"Pam Strong , ki je v lezbičnem odnosu z drugo žensko , se je kot lezbična aktivistka odločila , da bo zakon izkoristila za samopromocijo in v šoli otrokom govorila o tem , kaj pomeni biti gej , kaj pomeni LGBTQ , kaj pomeni lezbijka .","pam strong , ki biti v lezbicen odnos z drug zenska , se biti kot lezbicen aktivistka odlociti , da biti zakon izkoristilo za samopromocija in v sola otrok govoriti o ta , kaj pomeniti biti gej , kaj pomeniti lgbt , kaj pomeniti lezbijka ."
787488400,Nova24TV,neutral,2018,right,1,"Tega seveda ne zmore , zato s svojo razcepljenostjo in težavami trpinči otroke , s svojimi lezbičnimi aktivističnimi delavnicami pa želi okužiti tudi čim več odraslih .","ta seveda ne zmora , zato z svoj razcepljenost in tezava trpinci otrok , z svoj lezbicen aktivisticni delavnica pa zeleti okuzit tudi cim vec odrasel ."
787488400,Nova24TV,neutral,2018,right,1,"Po odhodu učiteljice iz razreda je namesto pogovora o motnjah hranjenja sledila prava indoktrinacija iz teorije spola v obliki prikazovanja lezbičnega poljuba , normalizacije tveganih homoseksualnih spolnih odnosov in ogleda pornografskega materiala .","po odhod uciteljica iz razred biti namesto pogovor o motnja hranjenje slediti pravi indoktrinacija iz teorija spol v oblika prikazovanje lezbicen poljuba , normalizacija tvegan homoseksualni spolen odnos in ogled pornografski material ."
963877300,Nova24TV,neutral,2018,right,1,"Kar zadeva vlačenje gejevske in lezbične subkulture v otroške vrtce , pa je zadeva preprosto nenormalna .","kar zadeva vlacenje gejevski in lezbicen subkultura v otrosek vrtca , pa biti zadeva preprosto nenormalna ."
1001200580,Nova24TV,positive,2018,right,1,"S tem vidimo , da prihaja do diskriminacije , do razlike v pravnem statusu med dvema otrokoma , torej med tistim , ki je rojen v klasični skupnosti , in tistim , ki je rojen v gejevski in lezbični skupnosti .","z ta videti , da prihajati do diskriminacija , do razlika v praven status med dva otrok , torej med tisti , ki biti rojen v klasicna skupnost , in tisti , ki biti rojen v gejevski in lezbicen skupnost ."
1001200580,Nova24TV,positive,2018,right,1,"Drug strah , ki je verjetno za tem uporom , je , da bodo gejevske in lezbične skupnosti producirale gejevske in lezbične otroke .","drug strah , ki biti verjetno za ta upor , biti , da biti gejevski in lezbicen skupnost producirale gejevski in lezbicen otrok ."
1125197770,Nova24TV,neutral,2019,right,1,"Ali na primeru dveh drugih zahtev , ki sta burili in še vedno burita slovensko javnost : po prvi naj bi država z zakonom omogočila genitalno zdravim ženskam brez moškega partnerja dostop do oploditve z biomedicinsko pomočjo , po drugi pa omogočila lezbičnim in homoseksualnim parom posvojiti otroka .","ali na primer dva drug zahteva , ki biti burilo in se vedno burit slovenski javnost : po prvi naj biti drzava z zakon omogociti genitalno zdrav zenska brez moski partner dostop do oploditev z biomedicinsko pomoc , po drug pa omogociti lezbicen in homoseksualnim par posvojit otrok ."
1364714257,Tednik Demokracija,neutral,2019,right,1,Feministično lezbična in gejevska ideologija postaja vse bolj agresivna,feministicno lezbicen in gejevska ideologija postajati ves bolj agresivna
1364714257,Tednik Demokracija,neutral,2019,right,1,"Da feministično lezbična in gejevska ideologija , po teoriji spola postaja vse bolj agresivna , je že nekaj časa jasno .","da feministicen lezbicen in gejevska ideologija , po teorija spol postajati ves bolj agresivna , biti ze nekaj cas jasen ."
1048034104,Tednik Demokracija,neutral,2019,right,1,"Psihološko socialni roman Gospodična Nihče samo pogojno uvrščamo med mladinske romane , saj pogumno vpeljuje in s tem detabuizira teme , ki v mladinski literaturi še pred časom niso bile posebej dobrodošle : lezbični odnosi , prezgodnja telesna ljubezen , posilstvo , psihične bolezni , samomorilnost med mladostniki itd. . . . .","psiholoska socialen roman gospodicna nihce samo pogojno uvrscati med mladinski roman , saj pogumen vpeljuja in z ta detabuizira tema , ki v mladinski literatura se pred cas biti biti posebej dobrodosel : lezbicen odnos , prezgodnji telesna ljubezen , posilstvo , psihicne bolezen , samomorilnost med mladostnik itd . . . . ."
1165218811,Nova24TV,negative,2019,right,1,"Nedavno sta namreč mati in njena lezbična ljubimka priznali , da sta skupaj ubili 9 - letnega sina , njegove dele telesa pa skrili v kovček in v dva nahrbtnika .","nedavno biti namrec mati in njen lezbicen ljubimka priznati , da biti skupaj ubiti 9 - leten sin , njegov del telo pa skril v kovcek in v dva nahrbtnik ."
1155109422,Nova24TV,neutral,2019,right,1,Stockholmska lezbična škofinja Eva Brunne ima po lastnih trditvah več skupnega z muslimani kot desničarskimi kristjani ( vir : twitter ),stockholmska lezbicen skofinja eva brunne imeti po lasten trditev vec skupen z musliman kot desnicarski kristjan ( vir : twitter )
1155109422,Nova24TV,neutral,2019,right,1,"Protestantska lezbična škofinja iz Stockholma , ki je v preteklosti iz cerkev zahtevala umik križev , da bi naredila prostor bolj muslimanom prijazen , zdaj trdi , da ima več skupnega z muslimani kot pa z desničarskimi kristjani .","protestantska lezbicen skofinja iz stockholma , ki biti v preteklost iz cerkev zahtevati umik kriz , da biti narediti prostor bolj musliman prijazen , zdaj trditi , da imeti vec skupen z musliman kot pa z desnicarski kristjan ."
1155109422,Nova24TV,neutral,2019,right,1,"Javno deklarirana lezbična škofinja je že v 2015 prišla pod drobnogled javnosti , ko je muslimanov namenila prostore za molitev in zahtevala , da se umaknejo vsi križi in ostala krščanska simbolika , zato da ne bi žalili muslimanov .","javen deklariran lezbicen skofinja biti ze v 2015 priti pod drobnogled javnost , ko biti musliman nameniti prostor za molitev in zahtevati , da se umakniti ves kriz in ostati krscanska simbolika , zato da ne biti zaliti musliman ."
1156034252,Nova24TV,neutral,2019,right,1,"Hčerka Baracka Obama s fantom uživala ob gledanju filma o lezbičnem ljubezenskem trikotniku , po filmu si je z užitkom prižgala čik ! | Nova24TV .","hcerka baracka obama z fant uzivati ob gledanje film o lezbicen ljubezensko trikotnik , po film se biti z uzitek prizgala cik ! | nova2dtvo ."
1156034252,Nova24TV,neutral,2019,right,1,"To so namreč opazili , kako na veliko kadi zunaj znamenitega kinematografa New Beverly Cinema po tem , ko si je ogledala nemški film o lezbičnem ljubezenskem trikotniku iz leta 1972 z naslovom The Bitter Tears of Petra von Kant .","ta biti namrec opaziti , kako na veliko kad zunaj znamenit kinematograf new beverly cinem po ta , ko se biti ogledalo nemski film o lezbicen ljubezensko trikotnik iz leto 1972 z naslov the bitter tears of peter von kant ."
1144679891,Nova24TV,neutral,2019,right,1,"Kolegi se je spomnijo kot prave aktivistke za pravice LGBT ( v slovarju lezbičnih , gejevskih , biseksualnih , transspolnih , transseksualnih in queer besed je kratica pojasnjena na povezavi )","kolegi se biti spomnija kot pravi aktivistka za pravica lgbt ( v slovar lezbicen , gejevski , biseksualni , transspoln , transseksualni in queer beseda biti kratica pojasnjen na povezava )"
1108326313,Tednik Demokracija,neutral,2019,right,1,"V današnji družbi lahko mirno trdimo , da smo zelo razumevajoči do neurejene spolnosti odraslih žensk in moških , ki jo živijo v obliki prevar , serijskega menjavanja partnerjev , svinganja , celo homoseksualnih in lezbičnih odnosov .","v danasnji druzba lahko mirno trdima , da biti zelo razumevajoc do neurejen spolnost odrasel zenska in moski , ki on ziveti v oblika prevara , serijski menjavanje partner , svinganje , celo homoseksualni in lezbicen odnos ."
1209814362,Nova24TV,neutral,2019,right,1,"Neverjetno : Lezbičnem paru daroval spermo , sedaj pa mora plačati preživnino za otroka ! ?","neverjeten : lezbicen paru daroval sperma , sedaj pa morati placati prezivnina za otrok ! ?"
1209814362,Nova24TV,neutral,2019,right,1,"Tamkajšnje sodišče je namreč odločilo , da mora moški , ki je lezbičnemu paru pred petimi leti daroval spermo , sedaj plačevati preživnino njuni 4 - letni hčerki .","tamkajsnje sodisce biti namrec odlociti , da morati moski , ki biti lezbicen paru pred pet leto daroval sperma , sedaj placevati prezivnina njun 4 - leten hcerka ."
1209814362,Nova24TV,neutral,2019,right,1,"Marotti tako na sodišču ni pomagalo niti dejstvo , da so z lezbičnim parom podpisali pogodbo , iz katere je bilo jasno razvidno , da finančnih odgovornosti , povezanih z otrokom , ne bo nosil na svojih plečih .","marotti tako na sodisce biti pomagati niti dejstvo , da biti z lezbicen par podpisati pogodba , iz kateri biti biti jasen razviden , da financen odgovornost , povezan z otrok , ne biti nositi na svoj plec ."
1209814362,Nova24TV,neutral,2019,right,1,"Ben Swinnen , odvetnik Marotte , je dejal , da je njegova stranka z darovanjem želela le pomagati lezbičnemu paru .","ben swinnen , odvetnik marotte , biti dejati , da biti njegov stranka z darovanje zeleti le pomagati lezbicen paru ."
1174185166,Nova24TV,neutral,2019,right,1,"Homoseksualnemu lobiju naklonjena politika izvaja eksperimente z otroki , meni biolog Kutschera Profesor Kutschera je ocenil , da mora na sodišče iz političnih razlogov , ne pa zaradi žalite predstavnikov gejevske in lezbične skupnosti .","homoseksualnem lobij naklonjen politika izvaja eksperiment z otrok , jaz biolog kutschera profesor kutschera biti ocenilo , da morati na sodisce iz politicen razlog , ne pa zaradi zalita predstavnik gejevski in lezbicen skupnost ."
1361597653,Nova24TV,neutral,2019,right,1,"V raju , kjer sta bila nekoč Adam in Eva si zdaj namesto tega lahko ljudje ogledajo lezbični in gejevski par , kača pa je transspolna ženska .","v raj , kjer biti biti nekoc adam in eva se zdaj namesto ta lahko clovek ogledaja lezbicen in gejevski par , kaca pa biti transspolna zenska ."
1074298872,Nova24TV,neutral,2019,right,1,"Leta 2017 so progresivni aktivisti pohvalili mrežo za prikaz lezbičnih staršev v animirani oddaji Zdravnica Pliško ( Doc McStuffins ) , ki je namenjena predšolskim otrokom .","leto 2017 biti progresiven aktivisti pohvalilo mreza za prikaz lezbicen stars v animiran oddaja zdravnica pliska ( doc mcstuffins ) , ki biti namenjen predsolski otrok ."
6229279988,Tednik Demokracija,neutral,2020,right,1,"V resnici je ta projekt en sam članek , ki ga je objavila na spletnih straneh LUD Literatura , obsega kakšnih 15 tisoč znakov s presledki in našteva nekaj gejevskih in lezbičnih avtorjev ter se sprehodi malo med naslovi LGBT literature .","v resnica biti ta projekt en sam clanek , ki on biti objaviti na spleten stran lud literatura , obsegati kaksen 15 tisoc znak z presledek in nasteva nekaj gejevski in lezbicen avtor ter se sprehod malo med naslov lgbt literatura ."
6220799359,Nova24TV,negative,2020,right,1,"V raju , kjer sta bila nekoč Adam in Eva si zdaj namesto tega ljudje lahko ogledajo lezbični in gejevski par , kača pa je transspolna ženska .","v raj , kjer biti biti nekoc adam in eva se zdaj namesto ta clovek lahko ogledaja lezbicen in gejevski par , kaca pa biti transspolna zenska ."
1401966751,Nova24TV,neutral,2020,right,1,"Konvalinka pohvali RTV za odpiranje gejevskih in lezbičnih tem ter se huduje nad komentarji , ki so napisani pod novico Matjaž Konvalinka pa se ne pozabi zahvaliti tudi nacionalnemu mediju RTV Sloveniji pri promociji vrednot LGBT skupnosti .","konvalinka pohvaliti rtv za odpiranje gejevski in lezbicen ta ter se huduja nad komentar , ki biti napisan pod novica matjaz konvalinka pa se ne pozabiti zahvalit tudi nacionalno medij rtv slovenija pri promocija vrednota lgbt skupnost ."
6019216899,Tednik Demokracija,neutral,2020,right,1,"Dolga leta je bil vodilni aktivist gejevskega gibanja , še danes pa je selektor najstarejšega evropskega festivala gejevskega in lezbičnega filma .","dolg leto biti biti vodilen aktivist gejevski gibanje , se danes pa biti selektor narstar evropski festival gejevski in lezbicen film ."
1401234327,Nova24TV,neutral,2020,right,1,"Ker so se v preteklosti že poklonili afroameriškemu gibanju , gejevski in lezbični sceni , odvisnosti od drog , sedaj prihaja nova dimenzija predstavitev filmskih likov .","ker biti se v preteklost ze poklonilo afroamerisko gibanje , gejevski in lezbicen scena , odvisnost od droga , sedaj prihajati nov dimenzija predstavitev filmski lik ."
1410584644,Tednik Demokracija,neutral,2020,right,1,A je hkrati kapitalizem predstavil kot kak skrajno levi aktivistični študent prvega letnika zgodovine lezbične umetnosti na Berkley - ju .,a biti hkrati kapitalizem predstaviti kot kak skrajno lev aktivisticna student prvi letnik zgodovina lezbicen umetnost na berkley - on .
545837235,Delo,neutral,2016,left,3,"V prvencu , 75 - minutnem filmu Dve mami ( 2013 ) , ki je režiserki na berlinskem festivalu prinesel nagrado za najboljši film med mladimi nemškimi ustvarjalci , je postavila v ospredje socialne , legalne in intimne težave lezbičnega para , ki si želi otroka .","v prvenec , 75 - minutne film dva mama ( 2013 ) , ki biti reziserka na berlinsko festival prinesti nagrada za dober film med mlad nemski ustvarjalec , biti postaviti v ospredje socialen , legalna in intimna tezava lezbicen para , ki se zeleti otrok ."
503810757,Delo,positive,2016,left,3,"Na odprtju bo posebna pozornost posvečena avtorici v središču - pisateljici , prevajalki in publicistki Suzani Tratnik , ki se v svojih delih dotika lezbičnih tematik , ob njej bo gostja literarnega branja ukrajinska pisateljica Katerina Kalitko .","na odprtje biti poseben pozornost posvecen avtorica v sredisce - pisateljica , prevajalka in publicistka suzan tratnik , ki se v svoj del dotikati lezbicen tematik , ob on biti gostja literarneg branje ukrajinska pisateljica katerina kalitko ."
714358620,vecer.com,negative,2017,left,3,"Da je bilo treba čimprej urediti položaj istospolnih parov - gejevska in lezbična gibanja so se več kot 30 let organizirano borila za svoje pravice , dokazuje tudi število preoblikovanj registriranih skupnosti v partnersko zvezo , kar je bilo možno storiti v tem polletnem vmesnem obdobju .","da biti biti treba cimprej urediti polozaj istospolen par - gejevska in lezbicen gibanje biti se vec kot 30 leto organizirano borilo za svoj pravica , dokazovati tudi stevilo preoblikovanje registriran skupnost v partnerska zveza , kar biti biti mozen storiti v ta polletno vmesen obdobje ."
659175163,vecer.com,positive,2017,left,3,"Ko s skrito nalogo prispe mlada korejska služkinja Sook - hee ( Tae - ri Kim ) , se med ženskama nepričakovano splete lezbična ljubezen , ki dodatno zaplete spletke v ozadju .","ko z skrit naloga prispa mlad korejska sluzkinja sook - hee ( tae - ri kim ) , se med zenska nepricakovano splet lezbicen ljubezen , ki dodaten zaplesti spletka v ozadje ."
658353716,Dnevnik,negative,2017,left,3,"Prav posrečeno deluje senzualno - humorna kombinacija v prizoru , kjer se simulacija Hidekine poročne noči z grofom Fujiwaro dogaja na način avtentične lezbične ljubezni .","prav posrecen delovati senzualno - humorna kombinacija v prizor , kjer se simulacija hidekina porocna noc z grof fujiwaro dogajati na nacin avtenticne lezbicen ljubezen ."
801701193,Delo,neutral,2018,left,3,"Naštela bom imena vseh , ki so objavile vsaj eno knjigo pri LGBT - zbirkah oziroma sprejemajo oznako lezbične avtorice , brez skrbi , da bi jim ta škodovala : Nataša Velikonja , Suzana Tratnik , Urška Sterle , Nataša Sukič , Sara Lubej , Kristina Hočevar , Vesna Lemaić , Teja Oblak , Nina Dragičević , Simona Jerala .","nastela biti ime ves , ki biti objavilo vsaj en knjiga pri lgbt - zbirka oziroma sprejemati oznaka lezbicen avtorica , brez skrbeti , da biti on ta skodoval : natasa velikonja , suzana tratnik , urska sterle , natasa sukic , sara lubej , kristina hocevar , vesna lemaic , teja oblak , nina dragicevic , simon jerala ."
810185148,Dnevnik,neutral,2018,left,3,"Intenziteta in količina problemskih motivov - samozadovoljevanje , spolna zloraba , pijančevanje , posilstvo , samomor , odrasli zgolj kot tarča posmeha , lezbična izkušnja itn .","intenziteta in kolicina problemski motiv - samozadovoljevanje , spolen zloraba , pijancevanje , posilstvo , samomor , odrasel zgolj kot tarca posmeh , lezbicen izkusnja itn ."
