doc_id	source	sentiment	year_published	bias	cluster_label	sentence	lemmatized_sent
703993539	Nova24TV	negative	2017	right	4	Knjiga posega tudi v intimne odnose med zaposlenimi , razkrivala naj bi celo zapletena homoseksualna razmerja .	knjiga poseg tudi v intimna odnos med zaposlen , razkrival naj biti celo zapleten homoseksualna razmerje .
816473751	Nova24TV	neutral	2018	right	4	Za status razmerja so ponujene možnosti kot so imam pomembnega drugega in nesrečno poročen .	za status razmerje biti ponujen moznost kot biti imeti pomemben drug in nesrecno porocen .
810699613	Nova24TV	positive	2018	right	4	Če je pogajalec zveza pridelovalcev , kooperativa torej , so pogajalska razmerja drugačna , kot pa če se s trgovino pogaja slovenski kmet sam , pa četudi je velik .	ce biti pogajalec zveza pridelovalec , kooperativa torej , biti pogajalska razmerje drugacen , kot pa ce se z trgovina pogajati slovenski kmet sam , pa cetudi biti velik .
1315634337	Nova24TV	neutral	2019	right	4	Toda kongresna pravila izrecno prepovedujejo intimna razmerja med šefi in podrejenimi v pisarnah .	toda kongresna pravilo izrecen prepovedovaja intimna razmerje med sef in podrejen v pisarna .
1058067150	Tednik Demokracija	neutral	2019	right	4	Kot izhaja s spletne strani FDV , pa smo davkoplačevalci prisiljeni financirati njeno udejstvovanje na področjih , ki so navedena kot njena ekspertna področja : spoli in razmerja med spoli , seksualnost in intimna razmerja , queer teorije in študije transspolnosti .	kot izhajati z spleten stran fdv , pa biti davkoplacevalec prisiljen financirati njen udejstvovanje na podrocje , ki biti naveden kot njen ekspertna podrocje : spol in razmerje med spol , seksualnost in intimna razmerje , queer teorija in studija transspolnost .
1081082168	PortalPolitikis	neutral	2019	right	4	Meiri Hot ( SD ) pa se nepravdni postopek zdi boljši tudi zato , ker v številnih primerih namen nepravdnega postopka ni rešitev spora med dvema strankama , temveč oblikovanje pravnih razmerij , ki so po naravi dolgoročna in običajno nastopi med ljudmi , ki morajo še naprej živeti drug z drugim .	meira hot ( sd ) pa se nepravdn postopek zdeti dober tudi zato , ker v stevilen primer namen nepravden postopek biti resitev spor med dva stranka , temvec oblikovanje praven razmerje , ki biti po narava dolgorocna in obicajno nastop med clovek , ki morati se naprej ziveti drug z drug .
1371323491	Nova24TV	neutral	2019	right	4	A socialni demokrati že po drugi svetovni vojni niso govorili le o pravilih obligacijskih razmerij , lokalnih inšpekcijskih pravil , mednarodnih bilateralnih sporazumov in pravil WTO .	a socialen demokrat ze po drug svetoven vojna biti govoriti le o pravilo obligacijsk razmerje , lokalen inspekcijski pravilo , mednaroden bilateralen sporazum in pravilo wto .
1315634337	Nova24TV	neutral	2019	right	4	[ Foto ] Seks v troje , razmerja na delovnem mestu , opolzke fotografije - vse to so našli pri demokratski kongresnici ! |	[ foto ] seks v troj , razmerje na deloven mesto , opolzka fotografija - ves ta biti najti pri demokratska kongresnica ! |
1223899669	Nova24TV	neutral	2019	right	4	Knjiga , naslovljena Preko magente : Transspolni najstniki spregovorijo ( v izvirniku Beyond Magenta : Transgender Teens Speak Out ) , je nedavno šokirala starše v Avstraliji , saj knjigo , ki opisuje homoseksualna razmerja , pedofilijo in vključuje kletvice , po trditvah direktorice Binary Australia Kirralie Smith nudijo v branje že otrokom v šolah .	knjiga , naslovljen preko magent : transspoln najstnik spregovoriti ( v izvirnik beyond magent : transgender teens speak out ) , biti nedavno sokiral stars v avstralija , saj knjiga , ki opisoja homoseksualna razmerje , pedofilija in vkljucevati kletvica , po trditev direktorica binary australia kirralie smith nuditi v branje ze otrok v sola .
1330691536	Nova24TV	neutral	2019	right	4	Dokler , tako kot drugi , svoja ljubezenska razmerja živijo zasebno , nima nihče nič proti njim .	dokler , tako kot drug , svoj ljubezenska razmerje ziveti zaseben , imeti nihce nic proti on .
1113124290	Tednik Demokracija	neutral	2019	right	4	Luksemburški parlament je junija 2014 homoseksualcem omogočil tako imenovane istospolne poroke , ki smo jih Slovenci uspešno zavrnili in tako preprečili posvojitve otrok v razmerja dveh homoseksualcev ali lezbijk .	luksemburski parlament biti junij 2014 homoseksualec omogociti tako imenovan istospolen poroka , ki biti on slovenec uspesno zavrniti in tako prepreciti posvojitev otrok v razmerje dva homoseksualec ali lezbijka .
1035731840	Nova24TV	neutral	2019	right	4	Problem za Danes je nov dan predstavlja dejstvo , da družba na splošno na poligamna razmerja ne gleda z odobravanjem .	problem za danes biti nov dan predstavljati dejstvo , da druzba na splosen na poligamna razmerje ne gledati z odobravanje .
1035731840	Nova24TV	neutral	2019	right	4	Poligamna razmerja se z razlogom dojema kot manjvredna z vidika predanosti , zaupanja ali intime .	poligamna razmerje se z razlog dojem kot manjvredna z vidik predanost , zaupanje ali intima .
1035731840	Nova24TV	neutral	2019	right	4	Poligamna razmerja nimajo prihodnosti	poligamna razmerje imeti prihodnost
1035731840	Nova24TV	neutral	2019	right	4	Ko levoliberalci še sami priznajo , da taka razmerja ne vodijo nikamor , temveč so zgolj sama sebi namen , padejo vsi argumenti .	ko levoliberalec se sam priznati , da tak razmerje ne voditi nikamor , temvec biti zgolj sam se namen , padeja ves argument .
1035731840	Nova24TV	neutral	2019	right	4	Edina razlika je , da se ljudje , ki se odločijo za taka razmerja , prepričujejo , da so v resnici srečni , kakor se alkoholik prepričuje , da lahko preneha piti takoj , ko to želi .	edin razlika biti , da se clovek , ki se odlociti za tak razmerje , prepricev , da biti v resnica srecna , kakor se alkoholik prepricevati , da lahko preneh piti takoj , ko ta zeleti .
1035731840	Nova24TV	neutral	2019	right	4	Je posledica liberalizacije družbe , ki je izgubila moralni kompas do te mere , da se ljudje niso več sposobni niti iskreno pogovoriti glede svojih lastnih razmerij , temveč se v želji , da bi se izognili nepotrebnemu konfliktu , priklonijo sebičnim željam druge strani .	biti posledica liberalizacija druzba , ki biti izgubiti moralen kompas do ta mera , da se clovek biti vec sposoben niti iskreno pogovoriti glede svoj lasten razmerje , temvec se v zelja , da biti se izogniti nepotrebnem konflikt , priklonija sebicen zelja drug stran .
6346425388	Nova24TV	positive	2020	right	4	Osnovo družinskega razmerja določa poroka ter odnos med staršem in otrokom .	osnova druzinski razmerje dolocati poroka ter odnos med stars in otrok .
6346425388	Nova24TV	positive	2020	right	4	Za temelj družinskega razmerja so postavili zakon ter odnos med staršem in otrokom .	za temelj druzinski razmerje biti postaviti zakon ter odnos med stars in otrok .
6204122807	Nova24TV	positive	2020	right	4	Ena izmed žensk ob tem izraža upanje , da se bo cerkvena spolna morala razvijala v smeri odnosne etike , tako da spol , spolnost ali razmerja ne bi bili odločujoči za dve osebi , ki živita skupaj , ampak bi imela pomen samo še njihova iskrena vzajemna ljubezen , ki ima svoj izvor v Bogu .	en izmed zenska ob ta izrazati upanje , da se biti cerkven spolen morati razvijati v smer odnosen etika , tako da spol , spolnost ali razmerje ne biti biti odlocujoc za dva oseba , ki zivita skupaj , ampak biti imeti pomen samo se njihov iskren vzajemna ljubezen , ki imeti svoj izvor v bog .
431509612	Delo	positive	2016	left	0	Srečno vsem , ki na novo začenjate razmerje ali pa ste poročeni že leta ali morda celo desetletja , ne glede na to ali živite v heteroseksualni ali homoseksualni zvezi .	srecno ves , ki na nov zacenjat razmerje ali pa biti porocen ze leto ali morda celo desetletje , ne glede na ta ali zivite v heteroseksualna ali homoseksualna zveza .
572625556	vecer.com	neutral	2016	left	0	Leta 1998 so mediji na veliko poročali o tem , kako so ga prijeli na nekem javnem stranišču , zaradi česar se je odločil javno priznati svojo homoseksualnost in razmerje s Kennyjem Gossom .	leto 1998 biti medij na veliko porocati o ta , kako biti on prijeti na nek javen stranisce , zaradi kar se biti odlociti javen priznati svoj homoseksualnost in razmerje z kenny goss .
441174045	Delo	neutral	2016	left	0	Nima stalnega partnerja in zagotovljene človeške bližine , zato je ves čas v procesu iskanja lepih mladih moških , s katerimi bi vzpostavil intimno razmerje .	nima stalen partner in zagotovljen cloveski blizina , zato biti ves cas v proces iskanje lep mlad moski , z kateri biti vzpostaviti intimna razmerje .
734828415	Delo	negative	2017	left	0	Potem sem napisal pismo svojemu nadrejenemu in papežu , kjer sem jima povedal , da sem se po dolgem osebnem razmišljanju , po notranjih bojih in gorečih molitvah , po številnih mukah , po več pogovorih z drugimi homoseksualnimi duhovniki in nazadnje po srečanju s človekom , ki ga ljubim , ki je preraslo v ljubezensko razmerje , odločil , da javno potrdim svojo naravno identiteto homoseksualca , ponosnega in srečnega , da je homoseksualec .	potem biti napisati pismo svoj nadrejen in papez , kjer biti on povedati , da biti se po dolg oseben razmisljanje , po notranji boj in gorec molitev , po stevilen muka , po vec pogovor z drug homoseksualni duhovnik in nazadnje po srecanje z clovek , ki on ljubiti , ki biti prerasti v ljubezenski razmerje , odlociti , da javen potrd svoj naraven identiteta homoseksualec , ponosen in srecen , da biti homoseksualec .
762712952	vecer.com	negative	2017	left	0	Imel naj bi razmerje z danes 28 - letno umetnico Star .	imeti naj biti razmerje z danes 28 - letno umetnica star .
1394041611	vecer.com	negative	2019	left	0	Vsi vodimo anarhično razmerje .	ves voditi anarhicna razmerje .
782961428	Dnevnik	neutral	2017	left	0	Postala sva zelo dobra prijatelja , potem ko je razpadlo moje drugo razmerje , je OSullivan , sicer oče treh otrok , povedal za irski Irish Mirror .	postati biti zelo dober prijatelj , potem ko biti razpadlo moj drug razmerje , biti osullivan , sicer oce trije otrok , povedati za irska irish mirror .
6237834640	Delo	neutral	2020	left	0	Hkrati sta z burnim homoseksualnim razmerjem simbolizirala raznolikost , bila kot Oscar Wilde po francosko .	hkrati biti z burn homoseksualnim razmerje simboliziral raznolikost , biti kot oscar hild po francoski .
544210631	vecer.com	neutral	2016	left	0	Predsedniška kampanja je privlekla na površje spolne škandale in Bill Clinton je javno priznal razmerje z Gennifer Flowers , kar mu je Hillary oprostila in kritizirala Flowersovo .	predsedniska kampanja biti privleci na povrsje spolen skandala in bill clinton biti javen priznati razmerje z gennifer flowers , kar on biti hillary oprostilo in kritiziral flowersovo .
812187444	Delo	positive	2018	left	0	Ker bo Elijevo intimno razmerje z izkušenim Oliverjem sploh njegovo prvo intimno razmerje , bo tudi zareza njegovega prehoda v odraslo življenje toliko močnejša .	ker biti elijevo intimna razmerje z izkusen oliver sploh njegov prvi intimna razmerje , biti tudi zareza njegov prehod v odraslo zivljenje toliko mocen .
555673953	vecer.com	neutral	2016	left	0	Po tem je žaro v skladu z njegovo željo vzela Mary Austin , dolgoletna prijateljica , s katero je imel dolgoletno razmerje preden je spoznal svojo homoseksualno usmerjenost , in jo hranila doma .	po ta biti zara v sklad z njegov zelja vzeti mary austin , dolgoleten prijateljica , z kateri biti imeti dolgoletno razmerje preden biti spoznati svoj homoseksualno usmerjenost , in on hranilo doma .
696769326	Delo	negative	2017	left	0	Dalíja so izkopali po naročilu sodišča , ki je presodilo , da je DNK analiza umetnikovih posmrtnih ostankov potrebna , saj nimajo na voljo drugih bioloških ostankov ali osebnih predmetov , s katerimi bi potrdili ali ovrgli trditev Pilar Abel , da je Dalí , s katerim naj bi imela njena mama v 50. letih razmerje , res njen oče .	dalija biti izkopati po narocilo sodisce , ki biti presodilo , da biti dnk analiza umetnik posmrten ostanek potreben , saj imeti na volja drug bioloski ostanek ali oseben predmet , z kateri biti potrditi ali ovrgla trditev pilar abel , da biti dal , z kateri naj biti imeti njen mama v 50 . leto razmerje , res njen oce .
763226029	Delo	neutral	2017	left	0	Napove celo , da bo kmalu končala njuno razmerje .	napova celo , da biti kmalu koncati njun razmerje .
513643629	Delo	neutral	2016	left	0	Kljub neustavljivemu zanimanju za njuno razmerje je par od nekdaj slovel tudi po tem , da je znal sijajno delati z mediji .	kljub neustavljiv zanimanje za njun razmerje biti par od nekdaj slovel tudi po ta , da biti znati sijajna delati z medij .
513643629	Delo	neutral	2016	left	0	Los Angeles Times opozarja , da sta Pitt in Joliejeva v nasprotju s Kim Kardashian in njenim možem Kanyem Westom , ki svoje razmerje prek družabnih omrežij nenehno delita s svetovno javnostjo , premišljeno odločala , katera informacija o njuni zasebnosti si zasluži širšo pozornost in zakaj .	los angeles times opozarjati , da biti pitt in joliejev v nasprotje z kim kardashian in njen moz kany hesto , ki svoj razmerje prek druzaben omrezje nenehno delita z svetoven javnost , premisljeno odlocalo , kateri informacija o njun zasebnost se zasluziti sirsa pozornost in zakaj .
915381589	vecer.com	neutral	2018	left	0	Strastno razmerje se je končalo v trenutku , ko je zanosila in tudi splavila .	strastno razmerje se biti koncati v trenutek , ko biti zanosilo in tudi splavilo .
824533640	Delo	positive	2018	left	0	Poleg izzivov , ki jih prinaša prvo starševstvo , se morata Daja in Jedrt soočiti še z nasprotniki , ki ju primerjajo s pedofili , njuno razmerje pa označujejo kot nenaravno .	poleg izziv , ki on prinasati prvi starsevstvo , se morati doja in jedrt soociti se z nasprotnik , ki on primerjati z pedofilo , njun razmerje pa oznacevati kot nenaravna .
1012865205	vecer.com	positive	2018	left	0	Aplikacija lahko nadomešča prvi stik , še vedno pa je treba ustvariti partnersko razmerje , tega pa ne more nadomestiti nobena aplikacija , še zaključi .	aplikacija lahko nadomesce prvi stik , se vedno pa biti treba ustvariti partnerska razmerje , ta pa ne moci nadomestita noben aplikacija , se zakljuc .
655040949	Delo	neutral	2017	left	0	Zaradi velike razlike v letih je bilo njuno razmerje dolgo skrivano in pogosto nerazumljeno , družbenega presojanja in obsojanja , predsodkov in klišejskega poenostavljanja je še zdaj ogromno .	zaradi velik razlika v leto biti biti njun razmerje dolgo skrivana in pogosto nerazumljen , druzben presojanje in obsojanje , predsodek in klisejski poenostavljanje biti se zdaj ogromen .
655040949	Delo	neutral	2017	left	0	Nekateri se spotikajo , drugi moralizirajo , kako ni nikoli problem , kadar je moški 24 let starejši od svoje ženske , spet tretji namigujejo , da je Brigitte le maska za Macronovo homoseksualno razmerje ( znane so čveke o Matthieuju Galletu , direktorju Radio France ) , še preostali pa se zavedajo , da - zakonski par Macron intimno - v bistvu nikogar nič ne briga , kajti prave teme so druge .	nekateri se spotikaja , drug moraliziraja , kako biti nikoli problem , kadar biti moski 24 leto star od svoj zenska , spet tretji namigujej , da biti brigitte le maska za macronovo homoseksualno razmerje ( znan biti cvek o matthieuj gallet , direktor radio france ) , se preostal pa se zavedati , da - zakonska par macron intimna - v bistvo nihce nic ne brigati , kajti pravi tema biti drug .
1458219663	Delo	negative	2020	left	0	To pri paru niha in v tem ni nič narobe , navadno ima eden od partnerjev večjo spolno željo kot drugi , lahko pa pridejo obdobja , ko je ima eden več , drugi manj , potem pa se to razmerje obrne .	ta pri paru niha in v ta biti nic narobe , navadno imeti eden od partner velik spolen zelja kot drug , lahko pa priti obdobje , ko biti imeti eden vec , drug manj , potem pa se ta razmerje obrniti .
745967451	vecer.com	neutral	2017	left	0	Nana je bila spočeta med kratkim razmerjem z Darinko Forte , ko sta bila z Drnovškom zaposlena v podjetju GIK Zagorje .	nana biti biti spocet med kratek razmerje z darinko forta , ko biti biti z drnovsko zaposlen v podjetje gika zagorje .
692792463	vecer.com	neutral	2017	left	0	Pilar Abel naj bi pri sedmih ali osmih letih o pravem očetu pripovedovala babica , mati pa naj bi bila razmerje najprej zanikala , nato pa priznala .	pilar abel naj biti pri sedem ali osem leto o pravi oce pripovedovalo babica , mati pa naj biti biti razmerje najprej zanikal , nato pa priznati .
874689013	Dnevnik	neutral	2018	left	0	Nekdanja igralka v filmih za odrasle Stormy Daniels se je na naslovnicah svetovnih medijev znašla potem , ko je Wall Street Journal objavil , da sta imela z ameriškim predsednikom Donaldom Trumpom leta 2006 ( spolno ) razmerje , njegov odvetnik Michael Cohen pa , da ji je za molk v času predsedniške kampanje plačal 130.000 dolarjev .	nekdanja igralka v film za odrasel stormy daniels se biti na naslovnica svetoven medij znajti potem , ko biti wall street journal objaviti , da biti imeti z ameriski predsednik donald trump leto 2006 ( spolen ) razmerje , njegov odvetnik michael cohen pa , da on biti za molk v cas predsedniski kampanja placati 130 . 000 dolar .
874689013	Dnevnik	neutral	2018	left	0	Trump sicer razmerje zanika , je pa po mesecih zanikanja pred kratkim priznal , da je vedel za plačilo odvetnika ter da mu je povrnil denar .	trump sicer razmerje zanika , biti pa po mesec zanikanje pred kratek priznati , da biti vedeti za placilo odvetnik ter da on biti povrniti denar .
6283496510	Delo	negative	2020	left	0	Odkrito biseksualna Amber se videva z ameriško igralko Bianco Butti , razmerje pa sta imela tudi z milijarderjem Elonom Muskom .	odkrito biseksualna amber se videv z ameriski igralko bianco butti , razmerje pa biti imeti tudi z milijarder elonom musko .
216931659	vecer.com	neutral	2014	left	0	Homoseksualnim parom omogoča legalno skleniti svoje razmerje in jih obenem uvršča enakovredno neporočenim heteroseksualnim parom .	homoseksualnima par omogocati legalno sklenita svoj razmerje in on obenem uvrscati enakovredna neporocen heteroseksualnim par .
692792463	vecer.com	neutral	2017	left	0	Odvetnik Pilar Abel trdi , da so prebivalci Figuerasa vedeli za razmerje med njeno materjo in umetnikom , o čemer so tudi pričali .	odvetnik pilar abel trditi , da biti prebivalec figueras vedeti za razmerje med njen mati in umetnik , o kar biti tudi pricalo .
6076959501	Delo	neutral	2020	left	0	Norhavs na vrhu hriba izvede svežo intervencijo v znova vse bolj priljubljeni žanr kriminalke , detajlno predstavi vas , njene like in odnose , sredi razpadle družine in patologij male skupnosti si drzne upodobiti funkcionalno ljubezensko razmerje , zato je toliko večja škoda , da njegov zaključek deluje kot hitra rešitev , ki z vsakim poskusom pojasnjevanja razpira nove nekonsistentnosti .	norhavs na vrh hrib izveda sveza intervencija v znova ves bolj priljubljen zanr kriminalka , detajlno predstava ti , njen lik in odnos , sredi razpadel druzina in patologija mali skupnost se drzniti upodobit funkcionalno ljubezenski razmerje , zato biti toliko velik skoda , da njegov zakljucek delovati kot hiter resitev , ki z vsak poskus pojasnjevanje razpira nov nekonsistentnost .
443773522	Delo	positive	2016	left	0	Prvoosebna pripovedovalka razgrinja svojo intimno zgodbo , ljubezensko razmerje z Ano .	prvoosebna pripovedovalka razgrinja svoj intimna zgodba , ljubezenski razmerje z ano .
1078594177	vecer.com	neutral	2019	left	0	Počasi gre , to ljubezensko razmerje z mestom ti je morebiti dano , a zgolj kot možnost , ki jo moraš upravičiti .	pocasi iti , ta ljubezenski razmerje z mesto ti biti morebit dano , a zgolj kot moznost , ki on morati upravicita .
1090411790	Delo	neutral	2019	left	0	Na vprašanje , kako se njuno intimno razmerje razvija , je igralka portoriških in afro - kubanskih korenin prostodušno odvrnila :	na vprasanje , kako se njun intimna razmerje razvijati , biti igralka portoriska in afro - kubanski korenina prostodusen odvrniti :
555673953	vecer.com	neutral	2016	left	0	Leta 1985 je začel dolgoletno razmerje s frizerjem Jim Huttonom , ki je bil z njim do njegove smrti , a tudi to razmerje je bilo viharno , s številnimi aferami .	leto 1985 biti zaceti dolgoletno razmerje z frizer jim hutton , ki biti biti z on do njegov smrt , a tudi ta razmerje biti biti viharna , z stevilen afera .
513643629	Delo	neutral	2016	left	0	Vzrok , da konec enajstletnega razmerja sproža takšno zanimanje , je to , da sta bila Brangelina več kot zgolj še en hollywoodski par .	vzrok , da konec enajstletneg razmerje sprozati taksen zanimanje , biti ta , da biti biti brangelina vec kot zgolj se en hollywoodski par .
513643629	Delo	neutral	2016	left	0	Prva leta njunega razmerja je zaznamovalo oblikovanje družine .	prvi leto njun razmerje biti zaznamovalo oblikovanje druzina .
545837203	Delo	positive	2016	left	0	Imam samo en ključen kriterij : ne glede na naravo najinega razmerja , mora biti moški , s katerim se prvič sestanem , zelo prijeten .	imeti samo en kljucen kriterij : ne glede na narava najin razmerje , morati biti moski , z kateri se prvic sestanem , zelo prijeten .
513643629	Delo	neutral	2016	left	0	Guardianov filmski kritik ob verjetno sklepnem aktu Brangeline ugotavlja , kako sta začetek in konec njunega razmerja povezana s filmi , v katerih sta zaigrala .	guardianov filmski kritik ob verjetno sklepno akt brangelin ugotavlja , kako biti zacetek in konec njun razmerje povezan z film , v kateri biti zaigral .
790525417	vecer.com	neutral	2018	left	0	Spustita se v vroče in strastno razmerje , ki bo v zadnjem delu trilogije dobilo svoj epilog .	spustita se v vroc in strastno razmerje , ki biti v zadnji del trilogija dobiti svoj epilog .
1093245117	Delo	neutral	2019	left	0	Film prikazuje ljubezensko zgodbo med Nemko v jeseni življenja in mlajšim priseljencem iz Maroka , njuno razmerje pod udarom malomeščanske družbe , ki je prepredena s ksenofobijo in sovraštvom do vsega , kar je drugačno .	film prikazovati ljubezenski zgodba med nemko v jeseni zivljenje in mlad priseljenec iz marok , njun razmerje pod udar malomescanska druzba , ki biti prepreden z ksenofobija in sovrastvo do ves , kar biti drugacen .
577144120	Delo	neutral	2017	left	0	Eden od neizbežnih poudarkov razstave je Ulayevo umetniško in zasebno razmerje z Marino Abramović , ki se je v zadnjem času izrodilo vse do sodnega spora , nekoč pa je bilo za umetnost performansa nadvse plodno .	eden od neizbezen poudarek razstava biti ulayeva umetniski in zaseben razmerje z marino abramovic , ki se biti v zadnji cas izrodilo ves do sodneg spor , nekoc pa biti biti za umetnost performans nadvse plodno .
6185034273	Dnevnik	negative	2020	left	0	Pomembnejše članice Evropske unije , tiste , ki dajo nekaj na svojo državnost in suverenost in ki želijo ohraniti s Kitajsko partnersko razmerje , so jim dale košarico , medtem ko so se jim dokaj hitro uklonile , tako kot leta 2003 ob napadu ZDA na Irak z vilniuško izjavo , vzhodne članice EU , pa tudi ne vse .	pomemben clanica evropski unija , tisti , ki dati nekaj na svoj drzavnost in suverenost in ki zeleti ohraniti z kitajska partnerska razmerje , biti on dale kosarica , medtem ko biti se on dokaj hitro uklonile , tako kot leto 2003 ob napad zda na irak z vilniuska izjava , vzhoden clanica eu , pa tudi ne ves .
635677388	vecer.com	neutral	2017	left	0	Njuno razmerje , predvsem z vidika spolnosti , je mimo , čeprav sta enkrat poskušala , ona se namreč zadovolji z občasnimi zmenki , on pa s pohajanjem v gejevske lokale .	njun razmerje , predvsem z vidik spolnost , biti mimo , ceprav biti enkrat poskusati , on se namrec zadovolja z obcasen zmenka , on pa z pohajanje v gejevski lokal .
513643629	Delo	neutral	2016	left	0	Razmerje dveh tedaj najbolj vročih figur filmskega sveta je nemudoma pristalo v središču medijskega zanimanja in od tedaj pravzaprav nikoli ni uplahnilo .	razmerje dva tedaj najbolj vroc figura filmski svet biti nemudoma pristati v sredisce medijski zanimanje in od tedaj pravzaprav nikoli biti uplahnilo .
6196399240	Delo	positive	2020	left	0	V ospredju je trikotnik med Charlesom , Camillo in Diano in kako so ti trije ljudje shajali v tem težkem zakonu in za povrhu še v soju medijskih luči , je povedal Ashley , ki je prepričan , da ima vsakdo svoje razmerje do Diane , svoje spomine o njej .	v ospredje biti trikotnik med charles , camillo in diano in kako biti ti trije clovek shajati v ta tezek zakon in za povrh se v soj medijski luc , biti povedati ashley , ki biti preprican , da imeti vsakdo svoj razmerje do diana , svoj spomin o on .
1387299264	Delo	positive	2019	left	0	Izobraženi Eleni , ki je potovala po drugih italijanskih mestih in svetu , se po ločitvi življenje za precej časa skrči na neobetavno ljubezensko razmerje z Ninom in kljub svoji prejšnji emancipiranosti in celo feminizmu njunemu otroku da njegov priimek ter ugotavlja , da ne glede na izobrazbo in celo z delom prisluženo slavo vedno nosiš pečat razreda , v katerem si se rodil .	izobrazen elena , ki biti potovati po drug italijanski mesto in svet , se po locitev zivljenje za precej cas skrciti na neobetavno ljubezenski razmerje z nin in kljub svoj prejsnji emancipiranost in celo feminizem njun otrok da njegov priimek ter ugotavlja , da ne glede na izobrazba in celo z delo prisluzena slava vedno nosis pecat razred , v kateri se se roditi .
1321725282	Delo	negative	2019	left	0	Še pred nekaj leti je bila tudi v Sloveniji registrirana najmanj ena stran za zoofile , ki je sporočala , da zoofilsko razmerje temelji na medsebojnem zaupanju in skrbnosti , brez nasilja in kakršnihkoli zlorab .	se pred nekaj leto biti biti tudi v slovenija registriran najmanj en stran za zoofile , ki biti sporocalo , da zoofilska razmerje temeljiti na medsebojen zaupanje in skrbnost , brez nasilje in kakrsnihkoli zloraba .
149263010	Dnevnik	neutral	2014	left	0	In kakor vsako ljubezen tudi homoseksualno ogroža senca razvrednotenja , ki se okrepi v drugem delu filma , ko Adele in Emma že živita kot par in v njuno razmerje začne vdirati razredna razlika ( Emma je slikarka , Adele vzgojiteljica ) in njene posledice .	in kakor vsak ljubezen tudi homoseksualno ogrozati senca razvrednotenje , ki se okrepiti v drug del film , ko adele in emma ze zivita kot par in v njun razmerje zaceti vdirati razredna razlika ( emma biti slikarka , adele vzgojiteljica ) in njen posledica .
812187444	Delo	positive	2018	left	0	Enako velja za čas dogajanja , začetek osemdesetih let prejšnjega stoletja , ko se takšno razmerje še ni moglo razkazovati brez dvignjenih obrvi , moraliziranja ali še česa hujšega .	enako veljati za cas dogajanje , zacetek osemdeseti leto prejsnji stoletje , ko se taksen razmerje se biti moci razkazovati brez dvignjen obrv , moraliziranje ali se kaj hud .
1210340405	Dnevnik	negative	2019	left	0	Kaj imajo skupnega sojenje O. J. Simpsonu , umor Giannija Versaceja ter razmerje med nekdanjim ameriškim predsednikom Billom Clintonom in njegovo pripravnico Monico Lewinsky ?	kaj imeti skupen sojenje o . j . simpson , umor giannija versacej ter razmerje med nekdanji ameriski predsednik bill clinton in njegov pripravnica monica lewinsky ?
6237834640	Delo	neutral	2020	left	0	Sprva poročen in nato ločen Verlaine ter Rimbaud , ki je ljubil tudi ženske , sta imela vznemirljivo razmerje - popularizirano je v filmu Popolni mrk - , čeravno je bilo kratko : s prekinitvami je trajalo komaj poldrugo leto .	sprva porocen in nato locen verlaine ter rimbaud , ki biti ljubilo tudi zenska , biti imeti vznemirljiv razmerje - popularizirana biti v film popolna mrk - , ceravno biti biti kratek : z prekinitev biti trajati komaj poldrug leto .
1012754453	vecer.com	positive	2018	left	0	Pod tvitom se je nabralo več komentarjev , v katerih razpravljajo , da sta jelen in košuta pravzaprav metafora za domnevno razmerje med ljubljanskim županom s farmacevtko .	pod tvit se biti nabrala vec komentar , v kateri razpravljaj , da biti jelen in kosuta pravzaprav metafora za domnevno razmerje med ljubljanski zupan z farmacevtko .
462163745	Delo	positive	2016	left	0	Pisatelj postavi v razmerje glasbenika in njegov stik z inštrumentom , torej dotik , ki zanj postane velika življenjska strast .	pisatelj postava v razmerje glasbenik in njegov stik z instrument , torej dotik , ki zame postati velik zivljenjski strast .
335829832	Delo	neutral	2015	left	0	Iskal pa je tudi priložnost , da bi pokazal tisto , kar besedilo razkriva posredno , torej izpraševanja o tem , kaj nas moti , ko vidimo dva geja , lezbijki ali invalida v čustvenem razmerju .	iskal pa biti tudi priloznost , da biti pokazati tisti , kar besedilo razkrivati posredno , torej izprasevanje o ta , kaj jaz motiti , ko videti dva geja , lezbijka ali invalida v custvenem razmerje .
757474250	Delo	neutral	2017	left	0	Zgodba govori o gejevskem razmerju , v ospredju filma pa ni le homoseksualna vez , ampak tudi generacijski prepad med ljubimcema .	zgodba govoriti o gejevsko razmerje , v ospredje film pa biti le homoseksualna vez , ampak tudi generacijski prepad med ljubimec .
345061302	Delo	neutral	2015	left	0	V javni obravnavi s številnimi strokovnimi presojami je bilo povsem jasno : nič ne govori za pavšalno domnevo , da homoseksualni starši slabše skrbijo za otroka od heteroseksualnih , da gre otroku v enem razmerju samo po sebi bolje ali slabše .	v javen obravnava z stevilen strokoven presoja biti biti povsem jasen : nic ne govoriti za pavsalno domneva , da homoseksualna stars slab skrbeti za otrok od heteroseksualni , da iti otrok v en razmerje samo po se dobro ali slab .
616022426	Dnevnik	neutral	2017	left	0	Zavedam se , da so včasih tudi delodajalci v stiski zaradi finančnih omejitev in da imajo nekateri delavci res raje status s. p. , ker plačajo manj prispevkov in dobijo višji neto izplen kot v rednem delovnem razmerju .	zaveda se , da biti vcasih tudi delodajalec v stiska zaradi financen omejitev in da imeti nekateri delavec res raje status s . p . , ker placaj manj prispevek in dobiti visok neto izplen kot v reden deloven razmerje .
